This file is created from codes.ada routine supplied by A.Voegler together with the OPAL EOS.
The only reference found for Cowley's PF is in 2001A&A...374..265W:
  Cowley, C. R., 1998,  ftp://astro.lsa.umich.edu/pub/get/cowley/partition/bolpfn.f
NOTE: in 2013 this link does not exist any more.
  21   3    1.000000    1.609440    0.000000    0.000000    0.000000    0.600000     73.6690
  22   0    5.000000    3.198670   -1.262540    0.727496    0.223805   -0.100000      6.8200
  22   1    4.000000    3.945780   -0.546400    0.112016   -0.020233   -0.100000     13.5800
  22   2    5.000000    2.750090   -0.297441    0.119718    0.043201    0.100000     27.4920
  22   3    4.000000    1.681660   -0.112774   -0.053403   -0.007327    0.200000     43.2670
  23   0    4.000000    3.769380   -0.931123    0.601197   -0.029761   -0.900000      6.7400
  23   1    1.000000    3.750350   -0.751127    0.258427    0.010170   -0.100000     14.6600
  23   2    4.000000    3.132290   -0.376882    0.219816    0.062905    0.200000     29.3110
  23   3    5.000000    2.648520   -0.286430    0.078422   -0.002489   -0.100000     46.7090
  24   0    7.000000    1.219040   -3.012598   -0.074398   -0.177414   -0.113392      6.7660
  24   1    6.000000    0.131457   -4.166799   -1.238965   -0.426810   -0.070282     16.5000
  24   2    1.000000    3.088963   -0.252060    0.272604   -0.101385   -0.044876     30.9600
  24   3    4.000000    3.019842   -0.316588    0.153988   -0.050063   -0.032571     49.1000
  25   0    6.000000   -0.877191   -5.577810   -2.040001   -0.935600   -0.221314      7.4370
  25   1    7.000000   -0.285534   -3.814209   -0.859126   -0.405156   -0.102918     15.6400
  25   2    6.000000   -3.803473   -8.076078   -3.654207   -1.093056   -0.141166     33.6680
  25   3    1.000000    3.021780   -0.190376    0.107819   -0.200472   -0.075824     51.2000
  26   0    9.000000    2.928013   -0.990345    0.662997   -0.091774   -0.111613      7.8710
  26   1   10.000000    3.513406   -0.615512    0.110967   -0.209053   -0.058073     16.1830
  26   2    9.000000    2.589136   -0.307158    0.259347   -0.180574   -0.063825     30.6520
  26   3    6.000000   -5.421318   -9.570103   -4.444834   -1.367055   -0.203711     54.8000
  27   0   10.000000    3.165670   -0.890330    0.132376   -0.412427   -0.100000      7.8600
  27   1    9.000000    3.036170   -0.945432   -0.196010   -0.110034   -0.100000     17.0830
  27   2   10.000000    2.554450   -0.496477    0.072219   -0.070975   -0.900000     33.5000
  27   3   82.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     51.3000
  28   0    9.000000    3.092980   -0.306623    0.041818   -0.618763   -0.200000      7.6350
  28   1    6.000000    1.588940   -1.511600   -0.001802    0.141598    0.500000     18.1690
  28   2    9.000000    2.005440   -0.544724   -0.167218   -0.034968    0.400000     35.1700
  28   3   79.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     54.9000
  29   0    2.000000   -1.082380   -3.267100   -1.505400   -1.159500   -0.300000      7.7260
  29   1    1.000000   -3.624640   -6.588550   -3.237530   -0.851338   -0.100000     20.2960
  29   2    6.000000    0.797098   -0.619652   -0.338618    0.007191    0.100000     36.8400
  29   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     55.2000
  30   0    1.000000   -7.250450   -6.948190    2.565460    3.834890    1.000000      9.3940
  30   1    2.000000  -10.721300   -4.449210   10.284100    9.241290    2.000000     17.9650
  30   2    1.000000   -9.810390    1.003980    3.481460   -3.165630   -1.000000     39.7240
  30   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     59.4000
  31   0    2.000000    1.163690   -0.016953   -0.073660   -1.022770   -0.300000      5.9990
  31   1    1.000000  -10.178200   -4.813550    9.029690    8.602370    2.000000     20.5100
  31   2    2.000000  -10.166100    0.085070    5.386340   -0.042507   -0.800000     30.7100
  31   3    1.000000   -8.523030    1.901760   -4.632340   -6.279280   -1.000000     64.0000
  32   0    1.000000    1.903110   -0.349024   -0.219602   -0.475439   -0.900000      7.9000
  32   1    2.000000    0.880893   -0.544169   -0.272980    0.060174    0.100000     15.9350
  32   2    1.000000  -11.133200   -1.191990    9.594820    5.053680    0.600000     34.2200
  32   3    2.000000   -9.881690    3.099800    1.633240   -6.606980   -2.000000     45.7100
  33   0    4.000000   -0.690462   -3.125220   -1.619980   -0.808095   -0.100000      9.8100
  33   1    1.000000    1.588370   -0.703287   -0.141030    0.111544    0.700000     18.5890
  33   2    2.000000    0.543951   -0.863453   -0.408516   -0.053620    0.200000     28.3520
  33   3    1.000000   -9.783170    1.577390    2.721250   -4.144540   -2.000000     50.1400
  34   0    5.000000    0.957011   -0.737344   -0.440856   -0.536892   -0.500000      9.7520
  34   1    4.000000   -1.530930   -4.013810   -1.831580   -0.418547   -0.300000     21.1900
  34   2    1.000000    1.270270   -0.913642   -0.249105   -0.002744    0.100000     30.8210
  34   3    2.000000    0.135295   -1.264800   -0.619569   -0.153391   -0.800000     42.9450
  35   0    4.000000   -0.321606   -0.951964   -0.810697   -0.511282    0.300000     11.8140
  35   1    5.000000    0.554270   -1.244410   -0.317646    0.085203    0.600000     21.8000
  35   2    4.000000   -2.175790   -4.575250   -2.145620   -0.630798   -0.800000     36.0000
  35   3    1.000000    0.720815   -1.344200   -0.469190   -0.123095   -0.100000     47.3000
  36   0    1.000000  -10.074200    1.495400    4.756550   -4.303930   -2.000000     14.0000
  36   1    4.000000   -0.860156   -1.664120   -0.672925    0.212369    0.100000     24.3600
  36   2    5.000000    0.105306   -1.573960   -0.504159   -0.085198    0.600000     36.9500
  36   3    4.000000   -8.545060    4.147800   -5.351380  -12.129200   -3.000000     52.5000
  37   0    2.000000   -1.084950   -6.012760   -0.561142    0.857708    0.200000      4.1770
  37   1    1.000000   -8.508720    3.674410   -5.123470  -11.362700   -3.000000     26.0500
  37   2    4.000000   -1.417450   -2.136040   -1.039840   -0.248001   -0.100000     39.0200
  37   3    1.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     52.6000
  38   0    1.000000   -1.418060   -5.005720   -1.492640   -0.671336   -0.100000      5.6950
  38   1    2.000000   -1.846390   -4.265850   -2.140090   -0.843578   -0.900000     11.0300
  38   2    0.000000  -23.000000    0.000000    0.000000    0.000000    0.000000     42.8840
  38   3    4.000000   -2.086590   -2.798050   -1.387510   -0.393390   -0.400000     56.2800
  39   0    4.000000    2.053850   -1.537220    0.920868    0.570844    0.800000      6.3800
  39   1    1.000000    2.702800   -0.778154    0.021102   -0.045070   -0.100000     12.2400
  39   2    4.000000    1.632320   -0.301714   -0.072064    0.001188    0.100000     20.5250
